pseudocode,state,district,block,rural_urban,lgd_vill_name,school_category,school_type,lowclass,highclass,managment,pincode,pre_primary,shift_school,resi_school,class_1_students,class_2_students,class_3_students,class_4_students,class_5_students,class_6_students,class_7_students,class_8_students,class_9_students,class_10_students,class_11_students,class_12_students,total_students,total_tch,regular,contract,part_time,total_class_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,total_boys_toilet,total_girls_toilet,desktop,laptop,tablet,internet,electricity_availability,library_availability,playground_available,structure_name,structure_status,classroom_repair_gap,has_internet,has_library
6752892,UTTAR PRADESH,BAREILLY,BHADPURA,1,Sundari,1,3,1,5,5,262406,2,2,3,0,10,4,12,9,0,0,0,0,0,0,0,35,5,0,0,5,5,5,0,0,2,2,0,0,0,2,1,2,2,Primary (1–5),STANDARD,0,False,False
5160925,UTTAR PRADESH,BAREILLY,SHERGARH,1,Bhadrak,4,3,6,8,1,243203,9,2,3,0,0,0,0,0,23,16,14,0,0,0,0,53,3,3,0,0,4,4,0,0,1,1,0,0,2,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
4978880,UTTAR PRADESH,BAREILLY,RAMNAGAR,1,Ram Nagar,2,3,1,8,5,243301,2,2,3,42,34,27,13,17,15,9,14,0,0,0,0,171,5,5,0,0,10,10,0,0,1,1,1,1,0,2,2,1,1,Upper Primary (1–8),STANDARD,0,False,True
2633025,UTTAR PRADESH,BAREILLY,RAMNAGAR,1,Devsara Urf Sangrampur,2,3,1,8,1,243301,2,2,3,20,16,24,46,45,47,29,27,0,0,0,0,254,6,4,2,0,10,8,2,0,1,1,0,0,2,2,1,1,1,Upper Primary (1–8),STANDARD,2,False,True
1306384,UTTAR PRADESH,BAREILLY,FATEHGANJ,2,,2,3,1,8,1,243001,2,2,3,20,53,48,70,89,105,63,46,0,0,0,0,494,27,21,6,0,8,8,0,0,1,8,4,1,2,1,1,1,2,Upper Primary (1–8),STANDARD,0,True,True
6463378,UTTAR PRADESH,BAREILLY,BAHERI,1,Garibpura,4,3,6,8,1,243201,9,2,3,0,0,0,0,0,2,2,2,0,0,0,0,6,1,1,0,0,5,5,0,0,1,1,0,0,2,1,1,1,1,Upper Primary (6–8),STANDARD,0,True,True
4673680,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Lahar,4,3,6,8,1,243402,9,2,3,0,0,0,0,0,19,34,33,0,0,0,0,86,3,3,0,0,4,2,0,2,1,1,0,0,2,2,1,1,1,Upper Primary (6–8),STANDARD,2,False,True
8615356,UTTAR PRADESH,BAREILLY,MIRGANJ,1,Bahroli,2,3,1,8,1,243504,2,2,3,17,15,20,31,22,48,69,58,0,0,0,0,280,11,8,3,0,10,10,0,0,2,2,4,0,2,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
6041519,UTTAR PRADESH,BAREILLY,BHOJIPURA,2,,2,3,1,8,5,243202,1,2,3,105,90,86,111,72,64,51,65,0,0,0,0,644,17,9,8,0,25,25,0,0,4,4,0,4,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
7893915,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Gopalpur Nagaria Anoop,4,3,6,8,1,243123,9,2,3,0,0,0,0,0,6,15,12,0,0,0,0,33,3,3,0,0,4,0,4,0,1,1,6,0,2,1,1,1,1,Upper Primary (6–8),STANDARD,4,True,True
2237260,UTTAR PRADESH,BAREILLY,SHERGARH,1,Balli,2,3,1,8,1,243505,2,2,3,14,10,14,14,21,30,19,29,0,0,0,0,151,9,5,3,1,10,10,0,0,2,2,0,0,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
6880872,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Naurangpur,4,3,6,8,1,243402,9,2,3,0,0,0,0,0,39,54,36,0,0,0,0,129,2,2,0,0,4,1,0,3,2,1,0,0,0,2,1,1,1,Upper Primary (6–8),STANDARD,3,False,True
5090069,UTTAR PRADESH,BAREILLY,MIRGANJ,1,Ballia,4,3,6,8,1,243504,9,2,3,0,0,0,0,0,44,48,47,0,0,0,0,139,7,4,0,3,3,0,0,3,1,1,1,0,2,2,1,1,2,Upper Primary (6–8),STANDARD,3,False,True
1200862,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Khizarpur,2,3,1,8,1,243407,2,2,3,22,9,18,29,25,20,21,16,0,0,0,0,160,8,8,0,0,8,6,2,0,2,2,0,2,2,1,1,1,1,Upper Primary (1–8),STANDARD,2,True,True
5846882,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Balaibhagvantpur,4,3,6,8,1,243302,9,2,3,0,0,0,0,0,77,82,89,0,0,0,0,248,8,6,2,0,3,3,0,0,1,1,1,0,2,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
1077982,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,1,3,1,5,5,243006,1,2,3,1,1,1,0,1,0,0,0,0,0,0,0,4,4,4,0,0,8,8,0,0,1,1,0,0,0,1,1,1,1,Primary (1–5),STANDARD,0,True,True
8707378,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,2,3,1,8,5,243001,2,2,3,0,16,4,8,5,1,4,6,0,0,0,0,44,6,6,0,0,14,14,0,0,4,4,5,0,0,2,1,1,1,Upper Primary (1–8),STANDARD,0,False,True
6040268,UTTAR PRADESH,BAREILLY,MIRGANJ,1,Sahasa,2,3,1,8,5,243504,2,2,3,42,41,33,34,51,70,53,46,0,0,0,0,370,10,4,6,0,10,10,0,0,2,2,0,1,1,2,1,1,1,Upper Primary (1–8),STANDARD,0,False,True
9918014,UTTAR PRADESH,BAREILLY,FARIDPUR,1,Bhagwanpur Kundan,2,3,1,8,5,243506,2,2,3,39,38,18,21,43,22,14,20,0,0,0,0,215,9,0,9,0,8,8,0,0,2,2,0,0,0,2,1,1,1,Upper Primary (1–8),STANDARD,0,False,True
3445603,UTTAR PRADESH,BAREILLY,FATEHGANJ,1,Chakarpur Urf Lamkan,1,3,1,5,5,243505,2,2,3,7,0,2,8,2,0,0,0,0,0,0,0,19,5,5,0,0,5,5,0,0,2,2,0,0,0,1,1,2,1,Primary (1–5),STANDARD,0,True,False
9642910,UTTAR PRADESH,BAREILLY,BAHERI,1,Itavadhura,4,3,6,8,1,243201,9,2,3,0,0,0,0,0,16,20,17,0,0,0,0,53,2,2,0,0,6,6,0,0,1,1,0,1,0,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
5442680,UTTAR PRADESH,BAREILLY,RAMNAGAR,1,Prathvipur,1,3,1,5,1,243301,2,2,3,10,6,5,9,12,0,0,0,0,0,0,0,42,3,2,1,0,7,4,0,3,2,2,0,0,0,2,1,1,1,Primary (1–5),STANDARD,3,False,True
4383270,UTTAR PRADESH,BAREILLY,RICHHA(DAMKHODA),1,Paiga,1,3,1,5,1,243203,2,2,3,28,28,31,33,30,0,0,0,0,0,0,0,150,4,3,1,0,6,6,0,0,1,2,0,1,2,2,1,1,2,Primary (1–5),STANDARD,0,False,True
6920112,UTTAR PRADESH,BAREILLY,FARIDPUR,1,Rajau Paraspur,4,3,6,8,1,243123,9,2,3,0,0,0,0,0,71,92,51,0,0,0,0,214,7,5,2,0,5,5,0,0,1,1,0,0,2,1,1,1,2,Upper Primary (6–8),STANDARD,0,True,True
1038869,UTTAR PRADESH,BAREILLY,BAHERI TOWN,2,,6,3,1,10,97,243201,2,2,2,4,2,5,0,2,6,7,8,7,5,0,0,46,5,5,0,0,11,8,3,0,2,2,0,0,0,2,1,1,1,Secondary (1–10),STANDARD,3,False,True
3895811,UTTAR PRADESH,BAREILLY,RICHHA(DAMKHODA),1,Bhojpur Sarvasukh,1,3,1,5,5,243203,2,2,3,2,8,12,12,8,0,0,0,0,0,0,0,42,5,5,0,0,8,8,0,0,1,2,0,0,0,2,1,2,1,Primary (1–5),STANDARD,0,False,False
9544443,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,1,3,1,5,1,243122,2,2,3,20,25,32,45,42,0,0,0,0,0,0,0,164,1,1,0,0,6,4,1,1,1,1,0,0,2,1,1,1,2,Primary (1–5),STANDARD,2,True,True
5145018,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,2,3,1,8,5,243001,2,2,3,51,44,41,43,29,36,23,23,0,0,0,0,290,9,9,0,0,11,11,0,0,2,2,1,1,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
4546912,UTTAR PRADESH,BAREILLY,BHADPURA,1,Chena,4,3,6,8,1,262406,9,2,3,0,0,0,0,0,25,46,34,0,0,0,0,105,3,2,1,0,4,0,3,1,3,3,0,0,2,1,1,1,1,Upper Primary (6–8),STANDARD,4,True,True
6437036,UTTAR PRADESH,BAREILLY,SHERGARH,1,Aaklabad,1,3,1,5,1,243001,2,2,3,11,16,2,13,11,0,0,0,0,0,0,0,53,6,3,3,0,5,4,0,1,1,1,0,0,0,2,1,1,2,Primary (1–5),STANDARD,1,False,True
9302301,UTTAR PRADESH,BAREILLY,FATEHGANJ,1,Khurrampur,1,3,1,5,1,243505,2,2,3,6,1,4,8,12,0,0,0,0,0,0,0,31,3,2,1,0,2,0,2,0,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,2,False,True
7159489,UTTAR PRADESH,BAREILLY,RICHHA(DAMKHODA),1,Purainatal,1,3,1,5,1,243203,2,2,3,9,6,13,16,15,0,0,0,0,0,0,0,59,5,3,2,0,5,5,0,0,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,0,False,True
5945875,UTTAR PRADESH,BAREILLY,BHADPURA,1,Abhai Rajpur,1,3,1,5,1,262406,2,2,3,17,6,10,18,23,0,0,0,0,0,0,0,74,4,3,1,0,3,0,3,0,1,1,0,0,2,2,1,1,2,Primary (1–5),STANDARD,3,False,True
6852627,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Sisaiya,1,3,1,5,1,243001,2,2,3,16,7,12,10,11,0,0,0,0,0,0,0,56,4,3,1,0,4,0,2,2,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,4,False,True
4743154,UTTAR PRADESH,BAREILLY,RAMNAGAR,1,Islamnagar Urf Dalippur,1,3,1,5,1,243303,2,2,3,10,6,12,16,19,0,0,0,0,0,0,0,63,4,2,2,0,4,3,0,1,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,1,False,True
1575373,UTTAR PRADESH,BAREILLY,BHUTA,1,Shora Khurd,1,3,1,5,1,243503,2,2,3,13,9,14,19,11,0,0,0,0,0,0,0,66,3,2,1,0,1,1,0,0,1,1,0,0,0,2,1,1,2,Primary (1–5),STANDARD,0,False,True
2929923,UTTAR PRADESH,BAREILLY,FARIDPUR,1,Longpur,1,3,1,5,1,243503,2,2,3,15,18,10,26,16,0,0,0,0,0,0,0,85,6,4,2,0,6,4,1,1,1,1,0,0,2,1,1,1,2,Primary (1–5),STANDARD,2,True,True
4758886,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,1,3,1,5,1,243005,2,2,3,17,15,17,26,29,0,0,0,0,0,0,0,104,1,1,0,0,1,1,0,0,1,1,0,0,2,1,1,1,2,Primary (1–5),STANDARD,0,True,True
6718199,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Langura,1,3,1,5,1,243402,2,2,3,31,12,15,25,26,0,0,0,0,0,0,0,109,7,3,4,0,4,3,0,1,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,1,False,True
2834998,UTTAR PRADESH,BAREILLY,AONLA,1,Mirjapur,1,3,1,5,1,243302,2,2,3,14,5,10,7,16,0,0,0,0,0,0,0,52,6,3,3,0,5,2,0,3,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,3,False,True
3411828,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Paiga,1,3,1,5,1,243301,2,2,3,24,20,34,47,40,0,0,0,0,0,0,0,165,5,3,2,0,5,4,0,1,3,3,0,0,2,1,1,1,2,Primary (1–5),STANDARD,1,True,True
2846925,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Baikunthapur,1,3,1,5,1,243202,2,2,3,7,3,2,5,3,0,0,0,0,0,0,0,20,4,2,2,0,4,0,4,0,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,4,True,True
3819885,UTTAR PRADESH,BAREILLY,FARIDPUR,1,Jhada,1,3,1,5,1,243506,2,2,3,8,15,18,24,37,0,0,0,0,0,0,0,102,4,3,1,0,9,7,0,2,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,2,True,True
7779597,UTTAR PRADESH,BAREILLY,AONLA,2,,1,3,1,5,1,243301,2,2,3,13,19,25,38,19,0,0,0,0,0,0,0,114,0,0,0,0,2,2,0,0,1,1,0,0,2,2,3,1,2,Primary (1–5),STANDARD,0,False,True
2174609,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Ghunsi,1,3,1,5,1,243301,2,2,3,21,19,20,30,28,0,0,0,0,0,0,0,118,3,3,0,0,3,3,0,0,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,0,True,True
8185167,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Naugawan Ghatampur,1,3,1,5,1,243502,2,2,3,12,5,1,4,12,0,0,0,0,0,0,0,34,6,2,4,0,3,3,0,0,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,0,True,True
6177572,UTTAR PRADESH,BAREILLY,RAMNAGAR,1,Jangteera,1,3,1,5,1,243301,2,2,3,17,22,18,34,17,0,0,0,0,0,0,0,108,3,2,1,0,5,3,0,2,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,2,False,True
2567000,UTTAR PRADESH,BAREILLY,FARIDPUR,1,Shahpoor,1,3,1,5,1,243503,2,2,3,7,4,4,5,3,0,0,0,0,0,0,0,23,2,1,1,0,4,2,2,0,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,2,True,True
8915187,UTTAR PRADESH,BAREILLY,BHUTA,1,Rupiapur,1,3,1,5,1,243503,2,2,3,8,4,5,7,8,0,0,0,0,0,0,0,32,3,1,2,0,4,4,0,0,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,0,False,True
2330746,UTTAR PRADESH,BAREILLY,BHUTA,1,Jataua,1,3,1,5,1,243503,2,2,3,13,8,7,13,20,0,0,0,0,0,0,0,61,5,4,1,0,3,3,0,0,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,0,False,True
7872051,UTTAR PRADESH,BAREILLY,MIRGANJ,1,Junhai Ehatmali,1,3,1,5,1,243201,2,2,3,6,7,11,12,11,0,0,0,0,0,0,0,47,2,2,0,0,2,0,0,2,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,2,False,True
2066000,UTTAR PRADESH,BAREILLY,RAMNAGAR,1,Ajmer,1,3,1,5,1,243303,2,2,3,12,17,18,26,21,0,0,0,0,0,0,0,94,7,3,4,0,6,3,2,1,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,3,False,True
7706966,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Khilchipur,1,3,1,5,1,262406,2,2,3,5,5,1,4,4,0,0,0,0,0,0,0,19,3,1,2,0,4,2,0,2,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,2,True,True
6801168,UTTAR PRADESH,BAREILLY,FARIDPUR,1,Tara Khas,1,3,1,5,1,243506,2,2,3,37,10,16,25,34,0,0,0,0,0,0,0,122,4,3,1,0,6,0,3,3,1,1,0,0,0,2,1,1,1,Primary (1–5),STANDARD,6,False,True
9698942,UTTAR PRADESH,BAREILLY,MIRGANJ,1,Sisaun Khera,1,3,1,5,1,243504,2,2,3,11,16,8,15,16,0,0,0,0,0,0,0,66,6,3,1,2,6,3,1,2,1,1,0,0,2,2,1,1,2,Primary (1–5),STANDARD,3,False,True
9755025,UTTAR PRADESH,BAREILLY,AONLA,2,,2,3,1,8,5,243301,2,2,3,18,13,22,16,27,38,25,19,0,0,0,0,178,5,1,4,0,7,7,0,0,2,2,0,0,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
7091357,UTTAR PRADESH,BAREILLY,FARIDPUR,1,Bhagwanpur Phulwa,1,3,1,5,1,243503,2,2,3,8,11,24,15,15,0,0,0,0,0,0,0,73,3,2,1,0,5,5,0,0,1,1,0,0,2,1,1,1,2,Primary (1–5),STANDARD,0,True,True
1432877,UTTAR PRADESH,BAREILLY,BHUTA,1,Harali Alipur,2,3,1,8,5,243506,1,2,3,25,21,27,33,26,41,26,23,0,0,0,0,222,9,8,1,0,12,12,0,0,3,3,2,1,0,1,2,1,1,Upper Primary (1–8),STANDARD,0,True,True
8029386,UTTAR PRADESH,BAREILLY,KYARA,1,Pargawan,1,3,1,5,5,243001,1,2,3,5,7,4,6,3,0,0,0,0,0,0,0,25,4,4,0,0,5,5,0,0,3,3,0,1,1,2,1,2,1,Primary (1–5),STANDARD,0,False,False
4714281,UTTAR PRADESH,BAREILLY,BHADPURA,1,Jaweda Jawedi,2,3,1,8,5,262406,2,2,3,0,6,0,6,4,18,17,22,0,0,0,0,73,6,5,0,1,10,10,0,0,2,2,5,2,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
9007045,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Dohna Pitam Rai,4,3,6,8,5,243001,9,2,3,0,0,0,0,0,32,30,23,0,0,0,0,85,3,3,0,0,3,3,0,0,2,2,1,0,0,1,1,1,1,Upper Primary (6–8),STANDARD,0,True,True
4912291,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Bhartaul,2,3,1,8,5,243123,2,2,3,7,12,1,5,4,3,3,0,0,0,0,0,35,12,10,0,2,8,8,0,0,2,2,5,1,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
4091950,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Dasipur,1,3,1,5,5,243303,2,2,3,0,0,1,3,0,0,0,0,0,0,0,0,4,2,2,0,0,5,5,0,0,1,1,0,1,0,2,2,2,1,Primary (1–5),STANDARD,0,False,False
8987877,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Bhjhia Janoobi,2,3,1,8,5,243202,1,2,3,22,41,34,26,55,39,61,24,0,0,0,0,302,4,0,3,1,7,7,0,0,3,3,0,1,1,2,1,1,1,Upper Primary (1–8),STANDARD,0,False,True
9149018,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,2,3,1,8,5,243001,2,2,3,0,0,0,3,1,1,1,1,0,0,0,0,7,6,6,0,0,8,8,0,0,1,1,0,0,0,1,1,1,2,Upper Primary (1–8),STANDARD,0,True,True
6556070,UTTAR PRADESH,BAREILLY,FARIDPUR,1,Kishanpur Chaudhari,3,3,1,12,5,243503,1,2,3,52,32,29,32,33,19,26,27,31,62,61,85,489,29,28,1,0,21,21,0,0,24,24,30,3,0,1,1,1,1,Higher Secondary (1–12),STANDARD,0,True,True
1720974,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Lava Khera Talib Husain,2,3,1,8,5,262406,1,2,3,54,30,25,32,30,38,33,27,0,0,0,0,269,12,1,8,3,17,17,0,0,2,3,10,1,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
9301984,UTTAR PRADESH,BAREILLY,BAHERI,1,Firozpur,1,3,1,5,5,243201,2,2,3,4,1,14,6,3,0,0,0,0,0,0,0,28,5,5,0,0,7,7,0,0,1,1,0,1,0,1,1,1,1,Primary (1–5),STANDARD,0,True,True
8979475,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Rampura Mafi,1,3,1,5,97,243202,2,2,3,0,0,0,13,4,0,0,0,0,0,0,0,17,4,1,3,0,5,5,0,0,2,1,0,0,0,1,1,2,1,Primary (1–5),STANDARD,0,True,False
6287830,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,2,3,1,8,5,243122,2,2,3,36,11,22,14,18,15,14,14,0,0,0,0,144,4,3,1,0,10,10,0,0,2,2,4,0,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
7886446,UTTAR PRADESH,BAREILLY,FATEHGANJ,1,Mirzapur,2,3,1,8,5,243505,2,2,3,31,25,38,24,27,45,53,22,0,0,0,0,265,10,10,0,0,8,0,8,0,2,2,0,1,0,1,2,1,1,Upper Primary (1–8),STANDARD,8,True,True
6172807,UTTAR PRADESH,BAREILLY,SHERGARH,1,Parchai,1,3,1,5,5,243505,2,2,3,13,18,21,22,28,0,0,0,0,0,0,0,102,5,0,5,0,5,5,0,0,1,1,1,1,1,1,1,1,1,Primary (1–5),STANDARD,0,True,True
4093040,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,3,3,1,12,5,243003,1,2,3,41,57,48,47,41,21,55,40,60,106,46,107,669,41,41,0,0,30,30,0,0,15,10,30,1,0,1,1,1,1,Higher Secondary (1–12),STANDARD,0,True,True
9020344,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,1,3,1,5,5,243005,2,2,3,0,5,7,4,3,0,0,0,0,0,0,0,19,4,4,0,0,8,8,0,0,2,2,1,0,0,1,1,1,1,Primary (1–5),STANDARD,0,True,True
3727599,UTTAR PRADESH,BAREILLY,SHERGARH,1,Pandari,1,3,1,5,5,243505,2,2,3,33,62,16,25,22,0,0,0,0,0,0,0,158,4,4,0,0,5,5,0,0,2,2,0,2,0,1,1,1,1,Primary (1–5),STANDARD,0,True,True
6265203,UTTAR PRADESH,BAREILLY,RAMNAGAR,1,Ram Nagar,5,3,6,12,5,243303,9,2,3,0,0,0,0,0,56,50,59,193,130,117,94,699,11,11,0,0,18,18,0,0,5,2,2,1,0,1,1,1,1,Higher Secondary (6–12),STANDARD,0,True,True
9046603,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Sirohi,7,3,6,10,5,243401,9,2,3,0,0,0,0,0,71,21,29,15,33,0,0,169,5,4,1,0,8,8,0,0,2,2,1,0,0,1,1,1,1,Secondary (6–10),STANDARD,0,True,True
3560694,UTTAR PRADESH,BAREILLY,BAHERI,1,Saidpur Khurd,1,3,1,5,5,243201,2,2,3,1,2,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,2,0,2,0,2,2,0,0,0,2,3,2,1,Primary (1–5),STANDARD,2,False,False
7968206,UTTAR PRADESH,BAREILLY,BAHERI,1,Gudwara,2,3,1,8,5,243201,1,2,3,31,27,19,23,27,22,22,16,0,0,0,0,187,9,0,7,2,11,11,0,0,2,2,0,0,0,2,2,1,1,Upper Primary (1–8),STANDARD,0,False,True
5228621,UTTAR PRADESH,BAREILLY,BAHERI,1,Sukatia,1,3,1,5,5,243201,2,2,3,12,13,9,18,24,0,0,0,0,0,0,0,76,5,5,0,0,10,10,0,0,1,1,1,1,0,1,1,1,1,Primary (1–5),STANDARD,0,True,True
2903155,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Bamiana,1,3,1,5,1,243401,2,2,3,49,28,43,52,67,0,0,0,0,0,0,0,239,9,4,5,0,4,2,2,0,1,2,0,0,2,1,1,1,2,Primary (1–5),STANDARD,2,True,True
1911122,UTTAR PRADESH,BAREILLY,KYARA,1,Kiara Mustqil,8,3,9,10,1,243001,9,2,3,0,0,0,0,0,0,0,0,99,100,0,0,199,5,5,0,0,4,4,0,0,3,3,0,0,1,1,1,1,1,Secondary (9–10),STANDARD,0,True,True
4011867,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Ahamdabad,1,3,1,5,5,243407,2,2,3,0,0,0,2,0,0,0,0,0,0,0,0,2,3,3,0,0,5,5,0,0,1,1,0,1,0,2,1,1,1,Primary (1–5),STANDARD,0,False,True
3692992,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Mallahpur,4,3,6,8,1,262406,9,2,3,0,0,0,0,0,15,20,13,0,0,0,0,48,3,3,0,0,4,0,4,0,1,1,0,0,0,2,1,1,2,Upper Primary (6–8),STANDARD,4,False,True
9025596,UTTAR PRADESH,BAREILLY,BAHERI,1,Lahsoi,2,3,1,8,1,243201,2,2,3,4,12,24,19,21,31,18,15,0,0,0,0,144,11,5,5,1,6,6,0,0,1,2,0,1,2,2,1,1,1,Upper Primary (1–8),STANDARD,0,False,True
9995289,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,2,3,1,8,5,243502,2,2,3,1,7,4,8,0,5,4,11,0,0,0,0,40,7,1,6,0,8,8,0,0,2,2,1,1,0,1,1,2,1,Upper Primary (1–8),STANDARD,0,True,False
9558409,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Balipur Ahmedpur,5,3,6,12,1,243126,9,2,3,0,0,0,0,0,32,52,43,88,54,104,87,460,9,9,0,0,14,0,14,0,3,6,0,0,0,1,1,1,1,Higher Secondary (6–12),STANDARD,14,True,True
3611924,UTTAR PRADESH,BAREILLY,BAHERI,1,Dunda Shumali,2,3,1,8,1,243201,2,2,3,29,24,32,33,41,33,45,34,0,0,0,0,271,10,8,2,0,10,5,4,1,2,4,0,1,2,1,1,1,1,Upper Primary (1–8),STANDARD,5,True,True
5375312,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,2,3,1,8,5,243006,1,2,3,52,32,41,44,51,28,30,29,0,0,0,0,307,13,0,13,0,11,11,0,0,3,3,4,1,0,1,2,1,1,Upper Primary (1–8),STANDARD,0,True,True
2783048,UTTAR PRADESH,BAREILLY,BHUTA,1,Bhadpura,4,3,6,8,1,243506,9,2,3,0,0,0,0,0,32,40,48,0,0,0,0,120,5,3,0,2,4,0,4,0,1,1,0,0,0,1,1,1,1,Upper Primary (6–8),STANDARD,4,True,True
6272093,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Kangawaurla,1,3,1,5,5,243301,2,2,3,17,10,7,15,17,0,0,0,0,0,0,0,66,6,4,2,0,5,5,0,0,2,2,1,1,1,1,2,1,1,Primary (1–5),STANDARD,0,True,True
3712746,UTTAR PRADESH,BAREILLY,RICHHA(DAMKHODA),1,Khara Ramnagar,2,3,1,8,1,243203,2,2,3,9,13,10,8,10,11,16,15,0,0,0,0,92,5,4,1,0,10,4,1,5,2,1,0,0,2,2,1,1,1,Upper Primary (1–8),STANDARD,6,False,True
5262772,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Ghanghora Piparia,4,3,6,8,5,243202,9,2,3,0,0,0,0,0,38,22,37,0,0,0,0,97,3,1,2,0,5,5,0,0,2,2,8,4,0,1,2,1,1,Upper Primary (6–8),STANDARD,0,True,True
5290705,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,4,2,6,8,5,243001,9,2,3,0,0,0,0,0,89,92,96,0,0,0,0,277,10,10,0,0,14,14,0,0,0,22,30,2,0,1,1,2,2,Upper Primary (6–8),STANDARD,0,True,False
5587430,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,3,3,1,12,4,243001,2,2,3,27,39,32,82,84,61,121,129,190,172,78,68,1083,21,21,0,0,17,13,4,0,0,10,10,0,0,1,1,1,1,Higher Secondary (1–12),STANDARD,4,True,True
9256949,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Kamuan Kalan,4,3,6,8,1,243123,9,2,3,0,0,0,0,0,23,29,49,0,0,0,0,101,4,3,0,1,4,0,2,2,1,1,2,0,2,1,1,1,1,Upper Primary (6–8),STANDARD,4,True,True
9057141,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Ahamdabad,2,3,1,8,1,243407,2,2,3,16,17,9,38,32,35,39,35,0,0,0,0,221,11,8,3,0,12,12,0,0,3,4,4,0,2,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
